queryId,query,shape,span,intent,mode,strategy,ndcg,recall,jaccard,kendallTau,rbo,judgedNdcg,judgedCoverage,queries,computeUnits,modelTokens,latencyMs,stripeMix
q005,haunted house that torments the family living in it,Torso,StripeLocal,Conceptual,Keyword,global-bm25,0.5532349855625655,0.3,0.17647058823529413,-0.2,0.06847735581263734,0.3390981236749208,0.9,2,0.000783333,,65.033,books-genre-a=8 | books-genre-b=2
q005,haunted house that torments the family living in it,Torso,StripeLocal,Conceptual,Keyword,local-bm25,0.5381720574104911,0.3,0.17647058823529413,-0.4222222222222222,0.06847735581263734,0.47030405938409264,0.9,2,0.000783333,,65.0209,books-genre-a=8 | books-genre-b=2
q006,generation starship colonists who forget they are on a ship,Tail,StripeLocal,Conceptual,Keyword,single-index,1,1,1,1,1,0.31847094179316154,1,1,0.000383333,,64.3952,books-oracle2=10
q006,generation starship colonists who forget they are on a ship,Tail,StripeLocal,Conceptual,Keyword,single-index-rescored,0.7856668710836685,0.4,0.25,0.5555555555555556,0.4707063722541276,0.5966005535048481,1,1,0.000383333,,64.3952,books-oracle2=10
q006,generation starship colonists who forget they are on a ship,Tail,StripeLocal,Conceptual,Keyword,naive-score,0.9975182814016397,0.9,0.8181818181818182,0.9111111111111111,0.9775289410928649,0.19828306441449237,1,2,0.000716667,,61.9247,books-genre-a=6 | books-genre-b=4
q006,generation starship colonists who forget they are on a ship,Tail,StripeLocal,Conceptual,Keyword,interleave,0.9728614358480029,0.8,0.6666666666666666,0.6,0.7916500263368166,0.19220935924232802,1,2,0.000716667,,61.9212,books-genre-a=5 | books-genre-b=5
q006,generation starship colonists who forget they are on a ship,Tail,StripeLocal,Conceptual,Keyword,quota-merge,0.8983171686673751,0.8,0.6666666666666666,0.5111111111111111,0.6307725497550684,0.14105846910360167,1,2,0.000716667,,61.9082,books-genre-a=5 | books-genre-b=5
q006,generation starship colonists who forget they are on a ship,Tail,StripeLocal,Conceptual,Keyword,global-rrf,0.8983171686673751,0.8,0.6666666666666666,0.5111111111111111,0.6307725497550684,0.14105846910360167,1,2,0.000716667,,61.9369,books-genre-a=5 | books-genre-b=5
q006,generation starship colonists who forget they are on a ship,Tail,StripeLocal,Conceptual,Keyword,minmax-norm,0.9022429359596815,0.8,0.6666666666666666,0.6444444444444445,0.6812076512816377,0.14713217427576603,1,2,0.000716667,,62.016000000000005,books-genre-a=5 | books-genre-b=5
q006,generation starship colonists who forget they are on a ship,Tail,StripeLocal,Conceptual,Keyword,zscore-norm,0.8947788859619364,0.8,0.6666666666666666,0.37777777777777777,0.5838594485053482,0.1336409957193494,1,2,0.000716667,,62.0696,books-genre-a=5 | books-genre-b=5
q006,generation starship colonists who forget they are on a ship,Tail,StripeLocal,Conceptual,Keyword,idf-correct-probe,0.9909363563750079,0.8,0.6666666666666666,1,0.9642372363144613,0.3695102265896278,1,12,0.0028499989999999998,,507.3741,books-genre-a=9 | books-genre-b=1
q006,generation starship colonists who forget they are on a ship,Tail,StripeLocal,Conceptual,Keyword,idf-correct-sidecar,0.9955583580987839,0.9,0.8181818181818182,1,0.9775289410928649,0.32344584076133215,1,2,0.000716667,,61.9542,books-genre-a=8 | books-genre-b=2
q006,generation starship colonists who forget they are on a ship,Tail,StripeLocal,Conceptual,Keyword,global-bm25,0.8444486567104017,0.7,0.5384615384615384,0.28888888888888886,0.5405965175499525,0.5966005535048481,1,2,0.000716667,,63.484100000000005,books-genre-a=9 | books-genre-b=1
q006,generation starship colonists who forget they are on a ship,Tail,StripeLocal,Conceptual,Keyword,local-bm25,0.8337698258088031,0.6,0.42857142857142855,0.3333333333333333,0.5273048127715491,0.5966005535048481,1,2,0.000716667,,63.2734,books-genre-a=9 | books-genre-b=1
q007,artificial intelligence becomes self aware,Torso,StripeLocal,Mixed,Keyword,single-index,1,1,1,1,1,0.3082334329023211,1,1,0.0004,,65.3176,books-oracle2=10
q007,artificial intelligence becomes self aware,Torso,StripeLocal,Mixed,Keyword,single-index-rescored,0.6469720348028789,0.5,0.3333333333333333,0.6,0.3607554502401743,0.398010665624612,1,1,0.0004,,65.3176,books-oracle2=10
q007,artificial intelligence becomes self aware,Torso,StripeLocal,Mixed,Keyword,naive-score,0.9486126941124706,0.7,0.5384615384615384,0.37777777777777777,0.6887758425000533,0.3448947835990388,1,2,0.000733334,,60.3266,books-genre-a=6 | books-genre-b=4
q007,artificial intelligence becomes self aware,Torso,StripeLocal,Mixed,Keyword,interleave,0.8435934822264373,0.8,0.6666666666666666,0.2,0.5210433400986691,0.4427005611257323,1,2,0.000733334,,60.312799999999996,books-genre-a=5 | books-genre-b=5
q007,artificial intelligence becomes self aware,Torso,StripeLocal,Mixed,Keyword,quota-merge,0.8483382679080298,0.8,0.6666666666666666,0.24444444444444444,0.5411900706967083,0.44390591826790443,1,2,0.000733334,,60.3063,books-genre-a=5 | books-genre-b=5
