queryId,query,shape,span,intent,mode,strategy,ndcg,recall,jaccard,kendallTau,rbo,judgedNdcg,judgedCoverage,queries,computeUnits,modelTokens,latencyMs,stripeMix
q009,cyberpunk hacker corporate dystopia,Torso,StripeLocal,Lexical,Keyword,single-index-rescored,0.6981676349316245,0.6,0.42857142857142855,0.4666666666666667,0.2547163508185027,0.821686241587554,1,1,0.000283333,,104.6842,books-oracle2=10
q009,cyberpunk hacker corporate dystopia,Torso,StripeLocal,Lexical,Keyword,selective-one,0.8538642191574439,0.7,0.5384615384615384,0.7777777777777778,0.5559041553582957,0.8523829994343729,1,1,0.000266667,,69.3795,books-genre-a=10
q009,cyberpunk hacker corporate dystopia,Torso,StripeLocal,Lexical,Keyword,selective-adaptive,0.6981676349316245,0.6,0.42857142857142855,0.4666666666666667,0.2547163508185027,0.821686241587554,1,2,0.00039999999999999996,,64.9346,books-genre-a=10
q009,cyberpunk hacker corporate dystopia,Torso,StripeLocal,Lexical,Keyword,global-bm25,0.6981676349316245,0.6,0.42857142857142855,0.4666666666666667,0.2547163508185027,0.821686241587554,1,2,0.000516667,,59.411100000000005,books-genre-a=10
q009,cyberpunk hacker corporate dystopia,Torso,StripeLocal,Lexical,Keyword,idf-correct-sidecar,0.9698229798116819,0.9,0.8181818181818182,0.8222222222222222,0.8130517905097306,0.690909029386682,1,2,0.000516667,,58.0437,books-genre-a=8 | books-genre-b=2
q009,cyberpunk hacker corporate dystopia,Torso,StripeLocal,Lexical,Keyword,naive-score,0.9442307409673631,0.9,0.8181818181818182,0.9555555555555556,0.840517785245819,0.5575007251295324,1,2,0.000516667,,58.016400000000004,books-genre-a=7 | books-genre-b=3
q010,a locked room murder that seems impossible to have committed,Tail,StripeLocal,Conceptual,Keyword,single-index,1,1,1,1,1,0.561387795497429,1,1,0.000383333,,66.5258,books-oracle2=10
q010,a locked room murder that seems impossible to have committed,Tail,StripeLocal,Conceptual,Keyword,single-index-rescored,0.7386618919039348,0.6,0.42857142857142855,0.3333333333333333,0.34728078436689697,0.5865886514062755,1,1,0.000383333,,66.5258,books-oracle2=10
q010,a locked room murder that seems impossible to have committed,Tail,StripeLocal,Conceptual,Keyword,selective-one,0.6879099023941693,0.6,0.42857142857142855,1,0.353132732520717,0.5947536509037131,0.9,1,0.000733333,,68.7939,books-genre-a=10
q010,a locked room murder that seems impossible to have committed,Tail,StripeLocal,Conceptual,Keyword,selective-adaptive,0.7386618919039348,0.6,0.42857142857142855,0.3333333333333333,0.34728078436689697,0.5865886514062755,1,2,0.0007,,65.8555,books-genre-a=6 | books-genre-b=4
q010,a locked room murder that seems impossible to have committed,Tail,StripeLocal,Conceptual,Keyword,global-bm25,0.7386618919039348,0.6,0.42857142857142855,0.3333333333333333,0.34728078436689697,0.5865886514062755,1,2,0.0007,,68.2607,books-genre-a=6 | books-genre-b=4
q010,a locked room murder that seems impossible to have committed,Tail,StripeLocal,Conceptual,Keyword,idf-correct-sidecar,0.9975081667223514,0.9,0.8181818181818182,0.7777777777777778,0.9507625704411842,0.5430887904540619,1,2,0.0007,,66.9346,books-genre-a=5 | books-genre-b=5
q010,a locked room murder that seems impossible to have committed,Tail,StripeLocal,Conceptual,Keyword,naive-score,0.984976797260741,0.9,0.8181818181818182,0.7333333333333333,0.8402180952804749,0.518082312439755,1,2,0.0007,,66.8998,books-genre-a=5 | books-genre-b=5
q011,detective investigating a serial killer,Torso,StripeLocal,Mixed,Keyword,single-index,1,1,1,1,1,0.8294342655561396,1,1,0.00035,,64.0708,books-oracle2=10
q011,detective investigating a serial killer,Torso,StripeLocal,Mixed,Keyword,single-index-rescored,0.5028357562451876,0.3,0.17647058823529413,0.3333333333333333,0.1690742188978605,0.8664852524325113,1,1,0.00035,,64.0708,books-oracle2=10
q011,detective investigating a serial killer,Torso,StripeLocal,Mixed,Keyword,selective-one,0.9920343182996518,0.9,0.8181818181818182,0.8666666666666667,0.9172725467612761,0.7726449311666633,1,1,0.00035,,65.5699,books-genre-a=10
q011,detective investigating a serial killer,Torso,StripeLocal,Mixed,Keyword,selective-adaptive,0.9920343182996518,0.9,0.8181818181818182,0.8666666666666667,0.9172725467612761,0.7726449311666633,1,1,0.00035,,65.6744,books-genre-a=10
