queryId,query,shape,span,intent,mode,strategy,ndcg,recall,jaccard,kendallTau,rbo,judgedNdcg,judgedCoverage,queries,computeUnits,latencyMs,stripeMix
q005,haunted house that torments the family living in it,Torso,StripeLocal,Conceptual,Keyword,naive-score,0.7879231662971673,0.7,0.5384615384615384,-0.15555555555555556,0.4396106674845513,0.26345968909761464,1,2,0.00095,118.5078,books-t2016-a=10
q005,haunted house that torments the family living in it,Torso,StripeLocal,Conceptual,Keyword,interleave,0.6567549071716947,0.4,0.25,1,0.4634247179532753,0.20730227538207865,0.5,2,0.00095,118.4782,books-t2016-a=5 | books-t2016-b=5
q005,haunted house that torments the family living in it,Torso,StripeLocal,Conceptual,Keyword,quota-merge,0.7006284388016701,0.8,0.6666666666666666,1,0.5361870665874071,0.2742705668226063,0.9,2,0.00095,118.4757,books-t2016-a=9 | books-t2016-b=1
q005,haunted house that torments the family living in it,Torso,StripeLocal,Conceptual,Keyword,global-rrf,0.5067595732143495,0.4,0.25,1,0.358098923485054,0.1931480529713884,0.5,2,0.00095,118.4838,books-t2016-a=5 | books-t2016-b=5
q005,haunted house that torments the family living in it,Torso,StripeLocal,Conceptual,Keyword,minmax-norm,0.395544542694795,0.2,0.1111111111111111,0.4,0.21790178253900483,0.10243359249096232,0.5,2,0.00095,118.5169,books-t2016-a=5 | books-t2016-b=5
q005,haunted house that torments the family living in it,Torso,StripeLocal,Conceptual,Keyword,zscore-norm,0.549776098284931,0.3,0.17647058823529413,-0.06666666666666667,0.2874732830445177,0.12818266696331826,0.6,2,0.00095,118.51,books-t2016-a=6 | books-t2016-b=4
q005,haunted house that torments the family living in it,Torso,StripeLocal,Conceptual,Keyword,idf-correct-probe,0.7879231662971673,0.7,0.5384615384615384,-0.15555555555555556,0.4396106674845513,0.26345968909761464,1,12,0.003033334,626.1327,books-t2016-a=10
q005,haunted house that torments the family living in it,Torso,StripeLocal,Conceptual,Keyword,semantic-score,0.9452694559895504,0.9,0.8181818181818182,1,0.7749477245134956,0.39636893707915316,1,2,0.00095,118.4899,books-t2016-a=10
q005,haunted house that torments the family living in it,Torso,StripeLocal,Conceptual,Keyword,semantic-rerank,0.9452694559895504,0.9,0.8181818181818182,1,0.7749477245134956,0.39636893707915316,1,4,0.001616667,218.757,books-t2016-a=10
q005,haunted house that torments the family living in it,Torso,StripeLocal,Conceptual,Keyword,idf-correct-sidecar,0.7879231662971673,0.7,0.5384615384615384,-0.15555555555555556,0.4396106674845513,0.26345968909761464,1,2,0.00095,118.5276,books-t2016-a=10
