queryId,query,shape,span,intent,mode,strategy,ndcg,recall,jaccard,kendallTau,rbo,judgedNdcg,judgedCoverage,queries,computeUnits,latencyMs,stripeMix
q005,haunted house that torments the family living in it,Torso,StripeLocal,Conceptual,Keyword,quota-merge,0.9303187313638291,0.7,0.5384615384615384,0.37777777777777777,0.5772193486514291,0.45357334531673665,1,2,0.000783333,64.3987,books-genre-a=5 | books-genre-b=5
q005,haunted house that torments the family living in it,Torso,StripeLocal,Conceptual,Keyword,global-rrf,0.9303187313638291,0.7,0.5384615384615384,0.37777777777777777,0.5772193486514291,0.45357334531673665,1,2,0.000783333,64.42320000000001,books-genre-a=5 | books-genre-b=5
q005,haunted house that torments the family living in it,Torso,StripeLocal,Conceptual,Keyword,minmax-norm,0.9423594391688827,0.7,0.5384615384615384,0.6888888888888889,0.6502599781726972,0.4576591234202763,1,2,0.000783333,64.45800000000001,books-genre-a=5 | books-genre-b=5
q005,haunted house that torments the family living in it,Torso,StripeLocal,Conceptual,Keyword,zscore-norm,0.8352674609735625,0.7,0.5384615384615384,0.5111111111111111,0.5083400547901434,0.5013200943120254,1,2,0.000783333,64.4625,books-genre-a=5 | books-genre-b=5
q005,haunted house that torments the family living in it,Torso,StripeLocal,Conceptual,Keyword,idf-correct-probe,0.9900883909042084,0.9,0.8181818181818182,0.9111111111111111,0.8287950540890472,0.4073994878193981,1,12,0.002833334,520.2891,books-genre-a=9 | books-genre-b=1
q005,haunted house that torments the family living in it,Torso,StripeLocal,Conceptual,Keyword,idf-correct-sidecar,0.9894520758445774,0.9,0.8181818181818182,0.7777777777777778,0.8179776232320896,0.40130546040942294,1,2,0.000783333,64.4642,books-genre-a=9 | books-genre-b=1
q005,haunted house that torments the family living in it,Torso,StripeLocal,Conceptual,Keyword,global-bm25,0.5532349855625655,0.3,0.17647058823529413,-0.2,0.15836673972531534,0.4538657650286335,0.9,2,0.000783333,65.7042,books-genre-a=8 | books-genre-b=2
q006,generation starship colonists who forget they are on a ship,Tail,StripeLocal,Conceptual,Keyword,single-index,1,1,1,1,1,0.551890858532358,1,1,0.000383333,67.7906,books-oracle2=10
q006,generation starship colonists who forget they are on a ship,Tail,StripeLocal,Conceptual,Keyword,naive-score,0.9975182814016397,0.9,0.8181818181818182,0.9111111111111111,0.8412388239641873,0.504614984700117,1,2,0.00055,67.1714,books-genre-a=6 | books-genre-b=4
q006,generation starship colonists who forget they are on a ship,Tail,StripeLocal,Conceptual,Keyword,interleave,0.9728614358480029,0.8,0.6666666666666666,0.6,0.7057988555063832,0.47213800041165754,1,2,0.00055,67.15570000000001,books-genre-a=5 | books-genre-b=5
